,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,second_sale,months_since_2010,bdrms_squared,sale_year,years_since_reno,recent_reno,zips_by_price,distance_from_space_needle,zips_by_price_ext,zips_by_price_ext_tidy,zips_by_price_ext_tidy_power,zips_by_liv_qual,mod_zips_by_liv_qual
5388,6666860210,1401667200000000000,316000.0,3,2.25,2130,8721,1.0,0,0,3,8,1570,560,1987,0,98031,47.4202,-122.204,2130,9477,0,52.993839835728956,9,2014,27,0,10,244.55338202727842,98031,51,0.2886741025695164,56,0.43171052342907973
5389,5467200055,1425686400000000000,392500.0,4,2.75,2400,19923,1.0,0,0,5,7,1320,1080,1953,0,98042,47.3616,-122.144,2470,10736,0,62.12731006160164,16,2015,62,0,14,244.49343707776697,98042,51,0.2886741025695164,62,0.39455371037160114
5390,7819000040,1425859200000000000,295000.0,4,2.0,1650,7200,1.0,0,0,3,7,1650,0,1964,0,98133,47.7543,-122.344,1410,7200,0,62.19301848049281,16,2015,51,0,22,244.69333658138302,98133,51,0.2886741025695164,42,0.5325918010068972
5391,3790700070,1416528000000000000,302500.0,4,2.5,1990,5511,2.0,0,0,3,8,1990,0,1994,0,98030,47.3585,-122.191,1850,6031,0,58.64476386036961,16,2014,20,0,9,244.54044035310397,98030,51,0.2886741025695164,70,0.3499377491111553
5392,6362900138,1414972800000000000,379900.0,2,1.5,1240,1331,2.0,0,0,3,7,1050,190,2007,0,98144,47.5959,-122.298,1250,1431,0,58.053388090349074,4,2014,7,0,51,244.6473012368009,33,33,0.3312452009703246,25,0.6872892787909722
5393,597000593,1416182400000000000,403000.0,2,1.5,1240,1101,2.0,0,0,3,8,1080,160,2009,0,98144,47.5758,-122.309,1530,1209,0,58.51334702258727,4,2014,5,0,51,244.6583040834298,33,33,0.3312452009703246,25,0.6872892787909722
5394,8032700070,1416268800000000000,770000.0,3,2.25,1870,1900,3.0,0,0,3,8,1870,0,2008,0,98103,47.6537,-122.34,1690,1694,0,58.54620123203286,9,2014,6,0,43,244.6893022523257,22,22,0.3765255337708773,10,0.8607079764250578
5395,9301300215,1402963200000000000,1010000.0,3,3.25,2420,1923,2.0,0,2,3,10,1840,580,2006,0,98109,47.637,-122.341,1840,2890,0,53.48665297741273,9,2014,8,0,65,244.69030055631546,23,23,0.3712735441710257,5,0.9277434863285529
5396,8902500118,1407801600000000000,326000.0,3,2.5,1782,1577,3.0,0,0,3,7,1782,0,2000,0,98125,47.7114,-122.301,1550,1744,0,55.3264887063655,9,2014,14,0,32,244.65031688698056,44,44,0.3024607009038835,33,0.6095709072963093
5397,6607000095,1424217600000000000,286000.0,4,1.5,1600,5750,2.0,0,0,4,6,1600,0,1902,0,98118,47.5437,-122.28,1690,5750,0,61.568788501026695,16,2015,113,0,23,244.62931205546485,98118,51,0.2886741025695164,44,0.5168513344916993
5398,2163900081,1424390400000000000,1080000.0,3,2.5,1990,1891,3.0,0,0,3,9,1990,0,2012,0,98102,47.6271,-122.324,1990,3600,0,61.634496919917865,9,2015,3,0,66,244.67330008901664,25,25,0.3616187638405861,9,0.8737159116880344
5399,7732500270,1411603200000000000,650000.0,4,2.5,2820,15000,2.0,0,0,4,9,2820,0,1985,0,98052,47.7255,-122.101,2440,15000,0,56.772073921971256,16,2014,29,0,53,244.45032255059513,20,20,0.3880382357591938,3,0.9559974818331
5400,3856903515,1419206400000000000,705000.0,3,2.0,1460,6250,1.5,0,0,4,7,1460,0,1912,0,98103,47.6693,-122.333,1690,4750,0,59.663244353182755,9,2014,102,0,43,244.682304866392,22,22,0.3765255337708773,10,0.8607079764250578
5401,2557000400,1428537600000000000,272500.0,3,2.5,2070,9900,1.0,0,0,3,8,1420,650,1979,0,98023,47.2988,-122.371,2070,8250,0,63.21149897330596,9,2015,36,0,7,244.72051144720174,98023,51,0.2886741025695164,67,0.3660446348040154
5402,4386700135,1415923200000000000,2250000.0,4,2.25,4760,8036,2.5,0,0,5,9,3390,1370,1916,0,98112,47.6415,-122.285,2950,9323,0,58.41478439425051,16,2014,98,0,67,244.63430090134537,4,4,0.6452812452258895,17,0.774916497961081
5403,7399000360,1431475200000000000,330000.0,4,1.75,1720,8300,1.0,0,0,4,8,1720,0,1965,0,98055,47.4654,-122.194,1840,8300,0,64.32854209445586,16,2015,50,0,12,244.54334918557893,98055,51,0.2886741025695164,52,0.4584060113052235
5404,9117000170,1430784000000000000,268643.0,4,2.25,1810,9240,2.0,0,0,3,7,1810,0,1961,0,98055,47.4362,-122.187,1660,9240,0,64.06570841889118,16,2015,54,0,12,244.53636945080376,98055,51,0.2886741025695164,52,0.4584060113052235
5405,6700390210,1404777600000000000,245000.0,3,2.5,1600,2788,2.0,0,0,4,7,1600,0,1992,0,98031,47.4034,-122.187,1720,3605,0,54.17659137577002,9,2014,22,0,10,244.53639637096967,98031,51,0.2886741025695164,56,0.43171052342907973
5406,7212660540,1421280000000000000,200000.0,4,2.5,1720,8638,2.0,0,0,3,8,1720,0,1994,0,98003,47.2704,-122.313,1870,7455,0,60.4517453798768,16,2015,21,0,8,244.662550488014,98003,51,0.2886741025695164,59,0.4127141732790497
5407,8562780200,1430092800000000000,352499.0,2,2.25,1240,705,2.0,0,0,3,7,1150,90,2009,0,98027,47.5321,-122.073,1240,750,0,63.80287474332649,4,2015,6,0,46,244.42231598577493,32,32,0.334481888696528,31,0.6281351051896409
5408,7760400350,1417737600000000000,232000.0,3,2.0,1280,13356,1.0,0,0,3,7,1280,0,1994,0,98042,47.3715,-122.074,1590,8071,0,59.1047227926078,9,2014,20,0,14,244.42342683116524,98042,51,0.2886741025695164,62,0.39455371037160114
5409,464001025,1410998400000000000,722500.0,4,3.5,2600,5100,2.0,0,0,3,8,1820,780,2003,0,98117,47.6948,-122.395,2000,6720,0,56.54209445585216,16,2014,11,0,41,244.74431127807648,17,17,0.4084869069516193,30,0.6376281516217733
5410,3432500486,1403481600000000000,299995.0,2,1.0,1060,7200,1.0,0,0,4,6,1060,0,1951,0,98155,47.7463,-122.315,1850,8291,0,53.68377823408624,4,2014,63,0,24,244.66433234153686,50,50,0.2904861821078424,38,0.5655254386995371
5411,1126059095,1401062400000000000,880000.0,3,2.0,2130,35169,1.0,0,0,4,8,2130,0,1989,0,98072,47.7489,-122.123,2860,43560,0,52.76386036960986,9,2014,25,0,40,244.4723337186644,27,27,0.3529303855193641,37,0.5740722611964361
5412,3876500290,1425513600000000000,175000.0,3,1.0,1070,6164,1.0,0,0,3,7,1070,0,1967,0,98001,47.3377,-122.291,1320,7920,0,62.06160164271047,9,2015,48,0,5,244.64046345592547,98001,51,0.2886741025695164,66,0.3715766910220457
5413,1865400075,1400716800000000000,320000.0,3,2.25,998,844,2.0,0,0,3,7,798,200,2007,0,98117,47.6983,-122.367,998,1110,0,52.63244353182751,9,2014,7,0,41,244.7163123670549,17,17,0.4084869069516193,30,0.6376281516217733
5414,2558690150,1404691200000000000,475000.0,5,2.5,2510,8050,1.0,0,0,4,7,1490,1020,1977,0,98034,47.7212,-122.172,1840,8471,0,54.143737166324435,25,2014,37,0,37,244.52132073539107,47,47,0.29622184111460487,27,0.6669768108584744
5415,7154200070,1416787200000000000,995000.0,5,3.25,3970,8029,2.0,0,2,3,9,2970,1000,1979,0,98177,47.7764,-122.385,2520,8214,0,58.743326488706366,25,2014,35,0,54,244.73434965549893,26,26,0.35716461179339026,32,0.6187833918061408
5416,4139490210,1406678400000000000,1285000.0,4,3.5,4080,14450,2.0,0,2,3,12,3210,870,1998,0,98006,47.5519,-122.106,4080,12114,0,54.899383983572896,16,2014,16,0,62,244.45530962539962,6,6,0.5676807987404638,11,0.8478937040879159
5417,9264901040,1400198400000000000,239900.0,4,2.25,1860,7000,1.0,0,0,3,8,1120,740,1979,0,98023,47.3127,-122.339,1990,8937,0,52.435318275154,16,2014,35,0,7,244.68849359487666,98023,51,0.2886741025695164,67,0.3660446348040154
5418,4273000095,1431302400000000000,340000.0,4,1.75,1400,8374,1.0,0,0,3,7,1400,0,1953,0,98166,47.4735,-122.344,1420,8360,0,64.26283367556468,16,2015,62,0,33,244.6933441552712,98166,51,0.2886741025695164,53,0.4515812349225923
5419,8691410310,1423785600000000000,680000.0,4,2.5,3290,6012,2.0,0,0,3,9,3290,0,2005,0,98075,47.5961,-121.98,3210,6005,0,61.40451745379877,16,2015,10,0,59,244.3293012183557,5,5,0.6013474568338891,21,0.7297888742690568
5420,6601200020,1422316800000000000,235245.0,4,2.5,1954,5075,2.0,0,0,3,8,1954,0,2007,0,98001,47.2606,-122.253,1934,5000,0,60.84599589322382,16,2015,8,0,5,244.60256477253057,98001,51,0.2886741025695164,66,0.3715766910220457
5421,8663260030,1416268800000000000,416000.0,3,2.5,1800,5372,2.0,0,0,3,8,1800,0,1987,0,98034,47.7188,-122.177,1650,6014,0,58.54620123203286,9,2014,27,0,37,244.5263197583851,47,47,0.29622184111460487,27,0.6669768108584744
5422,7016300050,1406073600000000000,420000.0,4,2.5,2030,8100,1.0,0,0,3,7,1150,880,1973,0,98034,47.7404,-122.186,1770,8071,0,54.6694045174538,16,2014,41,0,37,244.53532939454783,47,47,0.29622184111460487,27,0.6669768108584744
5423,7968460240,1423612800000000000,257000.0,3,1.75,1330,36537,1.0,0,0,4,7,1330,0,1989,0,98092,47.3126,-122.129,1650,35100,0,61.3388090349076,9,2015,26,0,17,244.4784938870902,98092,51,0.2886741025695164,57,0.42528319108227414
5424,3918400017,1423094400000000000,380000.0,0,0.0,1470,979,3.0,0,2,3,8,1470,0,2006,0,98133,47.7145,-122.356,1470,1399,0,61.14168377823409,0,2015,9,0,22,244.70531805436923,98133,51,0.2886741025695164,42,0.5325918010068972
5425,4046500270,1408406400000000000,399000.0,3,2.0,2100,31550,1.0,0,0,3,8,2100,0,2010,0,98014,47.6907,-121.917,1860,18452,0,55.5564681724846,9,2014,4,0,30,244.26631008743306,39,39,0.3142125911837437,64,0.38289288597511206
5426,7849202296,1422576000000000000,339900.0,3,2.5,1470,4675,2.0,0,0,3,7,1470,0,1999,0,98065,47.5261,-121.827,1500,4385,0,60.94455852156057,9,2015,16,0,38,244.17631824779812,30,30,0.34137340461600874,36,0.5827482523739896
5427,8585400135,1415145600000000000,585000.0,4,1.75,1760,5356,1.0,0,0,4,7,920,840,1950,0,98115,47.679,-122.288,1680,5184,0,58.119096509240244,16,2014,64,0,47,244.63730699453833,18,18,0.40117502503393276,16,0.7866278610665535
5428,6163900411,1412294400000000000,310000.0,2,1.0,1050,8220,1.0,0,0,4,6,780,270,1947,0,98155,47.7598,-122.316,1340,7651,0,57.034907597535934,4,2014,67,0,24,244.6653396551706,50,50,0.2904861821078424,38,0.5655254386995371
5429,2558640110,1400025600000000000,498000.0,4,2.75,2270,7375,1.0,0,0,4,7,1290,980,1973,0,98034,47.7222,-122.168,1750,7760,0,52.369609856262834,16,2014,41,0,37,244.51732114960691,47,47,0.29622184111460487,27,0.6669768108584744
5430,9834200885,1405555200000000000,360000.0,4,2.5,2080,4080,1.0,0,0,5,7,1040,1040,1962,0,98144,47.572,-122.29,1340,4080,0,54.47227926078029,16,2014,52,0,51,244.63930480758808,33,33,0.3312452009703246,25,0.6872892787909722
5431,3876600120,1429660800000000000,265000.0,3,1.5,1780,10196,1.0,0,0,4,7,1270,510,1967,0,98001,47.3375,-122.291,1320,7875,0,63.63860369609856,9,2015,48,0,5,244.64046368720363,98001,51,0.2886741025695164,66,0.3715766910220457
5432,8691330260,1417996800000000000,820000.0,4,2.75,3540,13515,2.0,0,0,3,10,3540,0,1998,0,98075,47.5945,-121.982,3540,11538,0,59.20328542094456,16,2014,16,0,59,244.3313013833676,5,5,0.6013474568338891,21,0.7297888742690568
5433,5416500980,1406592000000000000,419900.0,4,2.5,2750,5767,2.0,0,0,3,9,2750,0,2005,0,98038,47.3595,-122.038,2800,5376,0,54.86652977412731,16,2014,9,0,21,244.38743937095046,98038,51,0.2886741025695164,50,0.4723665527410147
5434,809002610,1405641600000000000,485000.0,4,1.0,1150,2560,1.5,0,0,3,7,1150,0,1909,0,98109,47.6368,-122.355,1890,3000,0,54.50513347022587,16,2014,105,0,65,244.7043005428797,23,23,0.3712735441710257,5,0.9277434863285529
5435,1778500595,1428883200000000000,683000.0,5,1.5,1720,4000,1.5,0,0,3,7,1520,200,1925,0,98112,47.6197,-122.287,2280,4000,0,63.3429158110883,25,2015,90,0,67,244.63630000130806,4,4,0.6452812452258895,17,0.774916497961081
5436,1220000367,1405468800000000000,320000.0,3,2.5,1820,1855,2.0,0,0,3,8,1570,250,2008,0,98166,47.4643,-122.346,1470,6900,0,54.4394250513347,9,2014,6,0,33,244.69534985473263,98166,51,0.2886741025695164,53,0.4515812349225923
5437,7504020670,1400544000000000000,598000.0,5,2.25,2890,12478,2.0,0,0,3,9,2890,0,1977,0,98074,47.6295,-122.052,2570,11880,0,52.56673511293634,25,2014,37,0,57,244.40130016571104,10,10,0.48305880203977264,13,0.8228346580560184
5438,3630110370,1403568000000000000,420000.0,3,2.5,2140,3821,2.0,0,0,3,8,2140,0,2005,0,98029,47.5541,-121.995,2860,3841,0,53.71663244353183,9,2014,9,0,49,244.34430902202328,29,29,0.34505015963390007,8,0.8869204367171575
5439,2490200620,1407715200000000000,535000.0,3,1.0,1660,5100,1.0,0,0,3,7,1260,400,1957,0,98136,47.5323,-122.383,1230,5100,0,55.29363449691992,9,2014,57,0,39,244.7323158933654,31,31,0.3378544976130086,41,0.5406408953093166
5440,1775801340,1402012800000000000,415000.0,3,1.75,1910,12596,1.0,0,0,3,7,1340,570,1977,0,98072,47.7399,-122.099,1550,13310,0,53.125256673511295,9,2014,37,0,40,244.4483291602747,27,27,0.3529303855193641,37,0.5740722611964361
5441,1683600240,1426809600000000000,234975.0,3,1.75,1650,8073,1.0,0,0,3,7,1100,550,1980,0,98092,47.3187,-122.182,1280,8073,0,62.554414784394254,9,2015,35,0,17,244.53148624038172,98092,51,0.2886741025695164,57,0.42528319108227414
5442,1180002378,1411689600000000000,299000.0,4,2.5,1950,3000,2.0,0,0,3,7,1950,0,2002,0,98178,47.4977,-122.226,1170,6000,0,56.80492813141684,16,2014,12,0,15,244.5753308286222,98178,51,0.2886741025695164,61,0.40051662609081884
5443,7955050170,1428624000000000000,455000.0,3,2.25,1790,7500,1.0,0,0,3,7,1390,400,1973,0,98034,47.7321,-122.198,1940,7192,0,63.24435318275154,9,2015,42,0,37,244.54732546452027,47,47,0.29622184111460487,27,0.6669768108584744
5444,7518507580,1430524800000000000,581000.0,2,1.0,1170,4080,1.0,0,0,4,7,1170,0,1909,0,98117,47.6784,-122.386,1560,4586,0,63.96714579055441,4,2015,106,0,41,244.73530684905273,17,17,0.4084869069516193,30,0.6376281516217733
5445,1441600020,1401148800000000000,960000.0,5,4.0,3720,15200,2.0,0,0,3,10,3720,0,2005,0,98075,47.5956,-122.026,4100,19036,0,52.79671457905544,25,2014,9,0,59,244.3753012685611,5,5,0.6013474568338891,21,0.7297888742690568
5446,5101408599,1402444800000000000,465000.0,4,1.75,1470,5350,1.0,0,0,3,7,980,490,1955,0,98125,47.7048,-122.315,1970,6138,0,53.28952772073922,16,2014,59,0,32,244.66431452293978,44,44,0.3024607009038835,33,0.6095709072963093
5447,1370803940,1412640000000000000,485000.0,3,1.0,1130,5758,1.0,0,0,3,7,960,170,1939,0,98199,47.6413,-122.401,1510,6000,0,57.16632443531827,9,2014,75,0,58,244.75030088383957,12,12,0.45601457770245246,28,0.6570468198150567
5448,3342700371,1402272000000000000,539950.0,3,2.25,2190,7149,1.0,0,1,4,8,1240,950,1963,0,98056,47.5243,-122.204,3500,7149,0,53.223819301848046,9,2014,51,0,25,244.5533189211097,98056,51,0.2886741025695164,46,0.5015760690660556
5449,3668000070,1420416000000000000,212000.0,3,1.75,1060,7875,1.0,0,0,4,7,1060,0,1986,0,98092,47.2761,-122.152,1420,7680,0,60.12320328542094,9,2015,29,0,17,244.50154255760842,98092,51,0.2886741025695164,57,0.42528319108227414
5450,8562720390,1408924800000000000,1050000.0,4,4.0,4320,8709,2.0,0,0,3,11,3190,1130,2006,0,98027,47.5369,-122.07,4010,8321,0,55.75359342915811,16,2014,8,0,46,244.4193142970702,32,32,0.334481888696528,31,0.6281351051896409
5451,9835801000,1403654400000000000,245700.0,3,2.25,1640,8400,1.0,0,0,3,8,1180,460,1968,0,98032,47.3733,-122.289,1600,8120,0,53.74948665297741,9,2014,46,0,3,244.6384248942304,98032,51,0.2886741025695164,65,0.37719235356315695
5452,8856890020,1424736000000000000,265000.0,3,1.75,1680,9769,1.0,0,0,3,8,1340,340,1989,0,98058,47.4631,-122.126,1730,9686,0,61.765913757700204,9,2015,26,0,18,244.47535066924436,98058,51,0.2886741025695164,48,0.4867522559599717
5453,9324800025,1416873600000000000,325500.0,3,1.5,1540,8110,1.0,0,0,4,7,1190,350,1959,0,98125,47.7329,-122.291,1290,8110,0,58.776180698151954,9,2014,55,0,32,244.6403258210919,44,44,0.3024607009038835,33,0.6095709072963093
5454,9257900010,1429660800000000000,499900.0,4,2.25,2360,7650,1.0,0,0,3,8,1640,720,1963,0,98155,47.75,-122.292,2320,11060,0,63.63860369609856,16,2015,52,0,24,244.64133427517925,50,50,0.2904861821078424,38,0.5655254386995371
5455,9136103026,1425513600000000000,539000.0,3,1.75,1380,3225,1.0,0,0,4,7,940,440,1915,0,98103,47.6652,-122.338,1250,3750,0,62.06160164271047,9,2015,100,0,43,244.68730408294584,22,22,0.3765255337708773,10,0.8607079764250578
5456,4213910030,1427846400000000000,550000.0,4,2.5,1670,5116,2.0,0,0,3,8,1670,0,1999,0,98155,47.7667,-122.33,1910,7210,0,62.94866529774127,16,2015,16,0,24,244.67934367847647,50,50,0.2904861821078424,38,0.5655254386995371
5457,2923500010,1421193600000000000,757500.0,5,2.25,3160,8065,2.0,0,0,3,8,3160,0,1977,0,98027,47.5678,-122.089,2540,7917,0,60.41889117043121,25,2015,38,0,46,244.4383056809632,32,32,0.334481888696528,31,0.6281351051896409
5458,461002025,1430438400000000000,501000.0,2,2.0,1300,2500,1.0,0,0,4,7,770,530,1926,0,98117,47.6831,-122.373,1160,5000,0,63.93429158110883,4,2015,89,0,41,244.72230800654444,17,17,0.4084869069516193,30,0.6376281516217733
5459,9277700075,1408320000000000000,355000.0,2,1.0,840,6720,1.0,0,0,3,7,840,0,1952,0,98116,47.5707,-122.396,1250,6720,0,55.52361396303901,4,2014,62,0,48,244.74530506657322,24,24,0.366313772702074,23,0.7082203534678
5460,7853361120,1406592000000000000,530000.0,3,2.5,1970,6295,2.0,0,0,3,7,1970,0,2011,0,98065,47.5158,-121.874,2710,6009,0,54.86652977412731,9,2014,3,0,38,244.22332244275933,30,30,0.34137340461600874,36,0.5827482523739896
5461,1788700070,1403827200000000000,170000.0,2,1.0,810,8424,1.0,0,0,4,6,810,0,1959,0,98023,47.3286,-122.346,820,8424,0,53.81519507186858,4,2014,55,0,7,244.6954741054685,98023,51,0.2886741025695164,67,0.3660446348040154
5462,5411600020,1425427200000000000,702000.0,4,2.5,2810,4922,2.0,0,0,3,9,2810,0,2005,0,98074,47.614,-122.041,2920,4922,0,62.02874743326489,16,2015,10,0,57,244.3903000864396,10,10,0.48305880203977264,13,0.8228346580560184
5463,1561900180,1426032000000000000,395000.0,3,2.5,2300,8938,2.0,0,0,3,9,2300,0,1989,0,98031,47.4181,-122.211,2570,9694,0,62.25872689938399,9,2015,26,0,10,244.5603837538901,98031,51,0.2886741025695164,56,0.43171052342907973
5464,3300701440,1406592000000000000,409000.0,2,1.75,1480,4000,1.0,0,0,4,6,740,740,1925,0,98117,47.6916,-122.38,1060,4000,0,54.86652977412731,4,2014,89,0,41,244.72931032816646,17,17,0.4084869069516193,30,0.6376281516217733
5465,7853230590,1414540800000000000,435000.0,4,2.5,2190,6578,2.0,0,0,3,7,2190,0,2004,0,98065,47.5305,-121.847,2190,5416,0,57.889117043121146,16,2014,10,0,38,244.1963165850173,30,30,0.34137340461600874,36,0.5827482523739896
5466,3601800580,1413849600000000000,250000.0,4,2.0,2600,9000,1.0,0,0,3,8,1410,1190,1959,0,98032,47.381,-122.299,2600,7200,0,57.62628336755647,16,2014,55,0,3,244.6484172299915,98032,51,0.2886741025695164,65,0.37719235356315695
5467,1438000390,1407110400000000000,469995.0,4,2.5,2350,3800,2.0,0,0,3,8,2350,0,2014,0,98059,47.4783,-122.123,2670,4180,0,55.063655030800824,16,2014,0,0,35,244.4723413560929,46,46,0.2982418091872924,43,0.5246625421065929
5468,8700100010,1404950400000000000,315000.0,3,2.5,2340,6837,2.0,0,0,3,7,2340,0,1992,0,98030,47.3608,-122.194,1850,6209,0,54.24229979466119,9,2014,22,0,9,244.54343789801433,98030,51,0.2886741025695164,70,0.3499377491111553
5469,7231501610,1414022400000000000,327000.0,4,1.0,1620,6000,1.5,0,0,5,7,1620,0,1905,0,98055,47.4763,-122.206,1310,6000,0,57.69199178644764,16,2014,109,0,12,244.555342513162,98055,51,0.2886741025695164,52,0.4584060113052235
5470,3396200090,1400544000000000000,639000.0,4,2.5,2150,12028,2.0,0,0,4,8,2150,0,1982,0,98052,47.7224,-122.101,1800,11777,0,52.56673511293634,16,2014,32,0,53,244.4503212386926,20,20,0.3880382357591938,3,0.9559974818331
5471,1245500099,1430870400000000000,702000.0,3,2.5,2190,8528,1.0,0,0,3,8,1760,430,1991,0,98033,47.6943,-122.209,2060,9811,0,64.09856262833675,9,2015,24,0,60,244.55831113525872,8,8,0.5183505505098603,12,0.835270211411272
5472,9831200520,1412553600000000000,1443920.0,4,3.0,3720,5000,2.5,0,0,5,9,2720,1000,1905,0,98102,47.6282,-122.322,2610,5000,0,57.13347022587269,16,2014,109,0,66,244.67130012116257,25,25,0.3616187638405861,9,0.8737159116880344
5473,923000280,1405987200000000000,699000.0,3,2.5,2580,8154,1.0,0,0,3,10,2090,490,1956,1997,98177,47.7259,-122.361,1660,8155,0,54.63655030800821,9,2014,17,0,54,244.71032269859398,26,26,0.35716461179339026,32,0.6187833918061408
5474,739800250,1424563200000000000,269000.0,3,2.25,1420,7297,1.0,0,0,3,7,1130,290,1984,0,98031,47.4046,-122.194,1730,7419,0,61.700205338809035,9,2015,31,0,10,244.54339530582297,98031,51,0.2886741025695164,56,0.43171052342907973
5475,293760050,1403827200000000000,1050000.0,4,4.25,4390,13833,2.0,0,3,3,10,3320,1070,2003,0,98029,47.5566,-122.026,3850,11652,0,53.81519507186858,16,2014,11,0,49,244.37530835438344,29,29,0.34505015963390007,8,0.8869204367171575
5476,1088020070,1418688000000000000,645000.0,4,2.25,2070,8720,1.0,0,0,5,8,1360,710,1974,0,98033,47.6678,-122.182,2180,8510,0,59.46611909650924,16,2014,40,0,60,244.53130457464948,8,8,0.5183505505098603,12,0.835270211411272
5477,7853340960,1424995200000000000,425590.0,3,2.75,1940,3088,2.0,0,3,3,8,1770,170,2008,0,98065,47.5185,-121.878,1410,2335,0,61.86447638603696,9,2015,7,0,38,244.2273212998292,30,30,0.34137340461600874,36,0.5827482523739896
5478,3819800580,1417651200000000000,400000.0,4,2.0,2070,10800,2.0,0,0,3,7,2070,0,1982,0,98011,47.7264,-122.237,1880,10800,0,59.07186858316222,16,2014,32,0,34,244.5863229260786,48,48,0.29425765454099667,35,0.5915553643668151
5479,3211200460,1407283200000000000,389000.0,4,1.0,1520,9800,1.5,0,0,4,7,1520,0,1971,0,98034,47.7303,-122.236,1540,7700,0,55.12936344969199,16,2014,43,0,37,244.58532464587896,47,47,0.29622184111460487,27,0.6669768108584744
5480,263000291,1409788800000000000,433500.0,3,1.75,1540,9450,1.0,0,0,4,6,1040,500,1919,0,98103,47.6985,-122.348,1200,5400,0,56.082135523613964,9,2014,95,0,43,244.69731243168567,22,22,0.3765255337708773,10,0.8607079764250578
5481,3345100251,1424131200000000000,429900.0,4,1.5,1820,17918,1.0,0,0,4,8,1190,630,1962,0,98056,47.521,-122.179,1890,15241,0,61.53593429158111,16,2015,53,0,25,244.52832024356607,98056,51,0.2886741025695164,46,0.5015760690660556
5482,2655500241,1407974400000000000,1699000.0,3,3.25,4160,35153,3.0,0,2,3,12,3690,470,2001,0,98040,47.5749,-122.214,3290,11533,0,55.39219712525667,9,2014,13,0,68,244.56330425116928,3,3,0.7066912002731746,14,0.8105842459701871
5483,7454001280,1402444800000000000,220000.0,3,1.0,1050,6300,1.0,0,0,3,6,1050,0,1942,0,98146,47.5128,-122.374,740,6300,0,53.28952772073922,9,2014,72,0,20,244.72332369878438,98146,51,0.2886741025695164,58,0.418951549247639
5484,984200690,1403049600000000000,299000.0,5,2.5,2220,9360,1.0,0,0,4,7,1110,1110,1968,0,98058,47.4341,-122.169,1780,7704,0,53.51950718685831,25,2014,46,0,18,244.51837104775996,98058,51,0.2886741025695164,48,0.4867522559599717
5485,5332200515,1423440000000000000,1050000.0,3,1.75,2650,5512,2.0,0,0,3,9,2250,400,1984,0,98112,47.6265,-122.295,1440,5100,0,61.27310061601643,9,2015,31,0,67,244.64430007357618,4,4,0.6452812452258895,17,0.774916497961081
5486,7973202225,1420502400000000000,154200.0,4,1.0,1310,8640,1.0,0,0,3,6,910,400,1948,0,98146,47.5104,-122.342,1310,8640,0,60.15605749486653,16,2015,67,0,20,244.69132477000488,98146,51,0.2886741025695164,58,0.418951549247639
5487,4340610080,1407110400000000000,269500.0,2,1.0,800,1200,2.0,0,0,3,7,800,0,1999,0,98103,47.6969,-122.347,806,1200,0,55.063655030800824,4,2014,15,0,43,244.69631192694752,22,22,0.3765255337708773,10,0.8607079764250578
5488,269000221,1409011200000000000,779000.0,3,1.75,2320,6400,1.0,0,2,4,8,1420,900,1957,0,98199,47.6449,-122.389,2540,7680,0,55.7864476386037,9,2014,57,0,58,244.7383012163196,12,12,0.45601457770245246,28,0.6570468198150567
5489,2420069251,1424822400000000000,262000.0,1,0.75,520,12981,1.0,0,0,5,3,520,0,1920,0,98022,47.2082,-121.995,1340,12233,0,61.79876796714579,1,2015,95,0,13,244.34464785171784,98022,51,0.2886741025695164,98022,0.0
5490,2225039130,1403654400000000000,957000.0,5,3.25,3160,5000,2.0,0,2,3,10,2180,980,2005,0,98199,47.6464,-122.405,3160,5746,0,53.74948665297741,25,2014,9,0,58,244.7543013703743,12,12,0.45601457770245246,28,0.6570468198150567
5491,3904100065,1414454400000000000,340000.0,2,1.0,1280,9690,1.0,0,0,4,6,640,640,1919,0,98118,47.5341,-122.279,1630,15884,0,57.856262833675565,4,2014,95,0,23,244.62831525775997,98118,51,0.2886741025695164,44,0.5168513344916993
5492,7625702263,1402531200000000000,402000.0,3,3.5,1240,1666,2.0,0,0,3,7,1000,240,2008,0,98136,47.5496,-122.388,1110,1027,0,53.322381930184804,9,2014,6,0,39,244.73731026980747,31,31,0.3378544976130086,41,0.5406408953093166
5493,4140090240,1415145600000000000,520000.0,3,2.25,2590,9263,1.0,0,0,5,8,1440,1150,1977,0,98028,47.7691,-122.262,2580,9450,0,58.119096509240244,9,2014,37,0,31,244.6113451368313,36,36,0.322261489258611,34,0.6004955788122659
5494,4037400295,1406678400000000000,618000.0,4,2.25,2530,8736,1.0,0,0,4,7,1210,1320,1958,0,98008,47.6049,-122.126,1720,8500,0,54.899383983572896,16,2014,56,0,52,244.47530049771902,21,21,0.3821014650539457,22,0.7189237334319262
5495,5016001285,1402272000000000000,750000.0,4,3.25,2050,5000,2.0,0,0,4,8,1370,680,1987,0,98112,47.6235,-122.298,1720,5000,0,53.223819301848046,16,2014,27,0,67,244.64730001839382,4,4,0.6452812452258895,17,0.774916497961081
